User id,Number of tweets before,Number of tweets after
362476990,7,10
1562307774,1,5
1432307652,1,13
37415549,1,2
44364729,3,1
371350793,2,1
390121664,1,1
330429183,1,9
454119389,2,1
515077579,2,1
253024025,3,1
343675771,1,4
254238864,1,2
79810939,1,1
377169280,1,1
358289334,1,1
17642555,1,1
470515449,1,1
31730849,2,2
1196251034,1,1
129911847,4,1
2281656579,1,1
204164965,3,2
1884007766,5,3
79010346,1,1
1427023548,1,3
889724054,1,1
905322961,1,1
375400872,1,1
1888389426,2,2
310353088,1,8
380732676,2,3
152317856,1,2
1191622536,2,3
874869470,1,1
511184957,1,1
24086385,3,6
17937820,1,3
424274065,1,1
1457292746,1,1
704523342,1,1
2495308353,5,5
1355974796,1,3
19489002,1,1
107561301,1,2
47251474,1,1
120396106,1,2
93077771,1,2
95795445,3,2
352470944,9,6
189165254,1,1
187970752,2,2
2184218664,1,1
2694815278,1,1
41979463,2,2
142032461,1,1
1561448815,2,1
998921670,2,1
280192713,1,1
1381926373,1,9
2566535282,1,12
871290421,4,12
46249042,1,5
604511172,1,1
1118704136,1,1
10161712,1,1
2292780840,1,1
2171383891,1,3
16048452,1,1
190994678,4,4
336534648,1,1
556668347,3,2
61595924,1,1
38976017,3,16
277943089,4,4
60422704,1,1
315656315,1,6
1426115904,4,6
988167037,1,3
911135569,1,2
1135614528,5,3
718067431,3,3
6160792,1,2
2438910901,1,4
1108027128,1,1
615713776,1,1
2588348581,2,3
1340217518,2,1
23372006,1,4
716699408,2,2
400335451,1,1
41471928,3,4
29596691,1,2
616546922,1,2
2338367737,2,2
32766410,3,8
18124790,1,2
275653174,3,3
395820117,1,1
80583164,1,1
233595220,1,1
71284289,1,1
388545216,1,1
1646021582,3,3
574031104,1,1
2320512295,4,1
409886625,1,3
33205305,1,2
46444854,1,1
44583931,1,1
1012121880,18,48
950719021,3,2
1147165304,1,2
333104770,1,1
49602568,1,2
423144725,1,1
310312600,2,11
156403086,1,1
2600657479,3,2
451080749,1,2
340878995,1,2
164973505,1,1
82843336,1,2
952121888,13,18
302944518,1,2
467051584,1,1
15414627,7,9
51971224,1,1
407473142,4,11
54984219,2,5
291388870,1,5
343343854,1,1
2163497364,1,2
2617708049,1,1
283088494,1,1
2202699574,1,1
1069659240,1,1
1326056214,3,1
1614072846,2,1
202306244,1,1
366377878,3,3
22600624,1,2
19009248,2,4
415923906,3,3
2624618402,1,1
388483578,1,6
931387746,1,1
133013798,1,2
174372147,1,1
551155819,1,1
134265364,1,1
1450194054,2,2
477519291,1,1
22662407,1,1
15978380,2,2
228285121,1,1
74462547,1,1
1543535568,1,1
2213376097,1,2
596282124,5,1
817908092,1,1
340102756,2,14
829282848,2,3
317158119,9,8
312546987,1,1
2222829486,1,1
1553052726,1,2
450901287,1,1
2290568168,11,38
366729385,31,45
168740434,2,2
1954772790,1,1
2350733744,51,24
550899853,1,1
233499930,4,1
744887238,2,1
576358484,16,27
106754851,2,3
21156753,1,1
1849059733,1,8
2538787786,1,3
745803516,1,2
599030111,2,3
174880130,1,1
274288240,1,1
63622209,1,5
65301015,1,2
30607620,1,7
296423884,1,1
82968593,1,9
911744299,1,1
1706193223,1,1
2278968672,1,1
1286880470,1,2
2468622612,1,1
6113082,2,2
2317506393,1,1
360769230,1,4
580370417,1,1
23864985,1,5
1965851120,1,1
24388330,1,1
2390237545,1,1
214906548,1,1
1499390695,1,3
865718058,1,2
2237435961,1,1
59764373,1,1
55092848,1,2
603661603,5,5
85686851,2,1
1014041690,1,1
182186642,1,1
140169937,4,2
1850046961,1,6
1547233458,2,1
175844074,2,4
123385016,1,1
96758815,1,2
28970958,2,1
581915126,1,1
287972651,1,1
480099878,1,4
779638957,2,2
1968944582,9,22
5242,1,1
2414198162,1,1
40154948,1,1
1019455962,4,5
1687063334,5,1
43524333,1,1
46830132,3,1
335604422,2,6
372800678,1,2
207925910,1,2
15125851,1,3
302327548,1,1
369809289,1,1
340542325,3,7
848481960,3,1
609028330,1,2
2249135071,1,1
452499461,1,1
2542815744,1,1
424279508,1,3
719931856,1,1
842953044,1,1
756710862,2,9
600361111,1,3
137777900,3,3
22651121,2,1
75697607,4,4
42170336,1,1
496776973,1,1
260916963,2,1
54476445,1,2
554641119,1,5
343845718,1,2
1591789850,1,1
2291564610,1,2
423770069,1,1
621273639,1,1
2264413909,5,6
524028432,1,2
804085892,1,1
2387053214,2,9
1611786902,2,2
843711805,1,1
95293209,1,1
15138087,1,3
924911372,1,3
49532541,1,1
177324953,1,1
923482152,2,1
615609671,1,3
249865880,2,3
731686644,1,1
56737634,1,1
88458875,2,4
9319562,4,9
609757205,3,2
1978522621,1,1
1904371417,1,1
1013808600,1,1
1005118766,1,1
18886637,1,1
625163,1,1
2460222420,1,6
266393207,1,1
1460845784,2,3
169105099,1,1
154036527,1,1
481844881,3,8
196743812,1,1
103960606,1,1
17811689,1,1
18561832,8,8
11217142,4,13
865470866,1,6
844061821,4,5
861944574,1,6
1039015705,5,9
42255890,2,2
289175167,1,1
1430178307,1,1
2361060946,4,1
749348659,1,3
725374226,2,6
24572400,1,3
2435215755,1,2
1039353716,1,16
568157088,18,11
1201757696,1,3
186287415,2,1
179403324,1,1
2584619299,1,16
290116746,1,1
256625819,2,1
199746889,1,2
434476100,1,2
248932936,1,1
129016559,1,1
55946955,1,3
732720744,4,3
398892462,2,3
823650008,1,1
840529550,5,1
14108832,1,1
31877693,1,4
81770299,2,2
1167126992,1,1
580314821,1,1
296076872,1,1
2285907072,1,1
1077597859,1,1
492690281,1,1
248029247,2,1
2224731055,1,1
32058509,1,1
80409992,9,4
185289549,1,1
509234176,1,3
489951835,1,1
324930228,1,4
709975616,2,1
762927378,1,1
365353631,5,3
42975190,1,2
545277479,1,17
926063324,1,11
290508721,1,9
48748431,1,2
1924586269,1,2
570291363,1,1
477647145,2,1
456880895,1,1
2183319468,16,43
1271327622,1,2
785988067,1,1
401435459,1,1
1646677495,19,22
140076315,3,24
76288540,18,44
362084030,1,1
1629143468,1,1
233608342,1,2
18040291,2,7
18371256,1,1
21729540,1,1
2189249130,1,1
17784840,1,1
1393286984,1,1
2370278898,1,4
869203141,1,2
83281615,5,69
339829509,1,2
250802019,3,1
227482578,1,1
519057656,3,11
44816923,1,1
1923721980,1,5
35417217,1,1
421691352,1,1
70103923,1,2
2259585750,2,1
1632084451,1,1
564799271,1,1
438043295,1,4
143409569,1,3
388402039,3,2
633019352,3,5
19212855,2,1
246478084,2,2
2235316021,1,2
551264176,1,2
493358224,1,2
568347354,11,40
2312299823,1,1
257815274,3,3
2583050274,2,6
484237479,9,2
2378268152,3,1
314088204,1,3
158707032,1,3
243844720,1,1
31136822,1,2
269571242,1,2
313206491,1,1
107538874,1,1
102793411,2,4
263962408,1,1
806180298,3,1
153707684,1,8
312106929,2,1
1076217985,1,2
2547840457,1,2
1495055863,5,5
1625730439,1,1
520274913,1,1
94019711,1,1
2308964984,2,1
70669025,1,1
756529891,1,1
2213896412,10,34
2313273882,1,3
1252938464,1,1
2400994794,2,1
320978702,4,1
19358022,2,1
1963954170,2,1
247735813,3,4
20562924,3,2
67328093,1,1
177569124,3,3
25487241,1,1
327020617,1,1
1342792886,2,2
977637818,1,2
341772169,1,1
496948275,1,1
971153246,1,5
20760896,1,1
1288140385,16,9
2535786684,3,12
26242697,1,3
531110908,3,1
267080200,2,8
7976502,1,1
334680402,1,4
295451804,1,1
66479844,1,1
1437304004,1,1
460659710,1,3
810019826,3,2
27307774,1,2
254916325,1,1
2160859057,5,10
355311089,1,4
2388958777,2,12
55845533,2,2
52042383,1,1
30984248,1,1
258374749,1,1
1164024673,3,2
488137322,3,1
292935848,1,1
587676806,1,1
59289323,1,1
1077925579,4,7
248311383,1,1
219520419,1,2
1418303318,3,3
420225939,1,3
154161659,1,2
17121146,2,1
424346490,4,1
124484302,1,1
2165438108,1,2
224144426,1,2
564388065,1,1
62002793,1,1
156078528,3,3
897530874,2,2
545487089,1,1
374315674,1,1
22712910,1,1
27440970,2,3
378222807,1,1
100110204,2,1
1649016096,1,1
305635817,1,2
154090305,1,4
974863915,1,1
2239854795,1,2
518610390,1,2
209355865,3,3
26822309,5,3
424630622,1,2
356106250,1,1
446244614,1,1
1264998716,3,3
146373634,1,3
1495870566,1,1
30878232,1,2
132185584,1,1
541369572,1,1
325331927,1,1
435004574,1,2
18747339,2,3
70649236,1,1
1396939398,2,1
522504164,1,1
1708161702,4,3
2438519774,2,25
75175912,1,2
231532470,1,1
1072266288,1,1
754135908,1,2
1512290190,1,1
410657935,1,1
2482343707,1,3
439234152,1,1
705187969,17,41
2213959850,3,1
1014408060,2,2
376034908,7,7
20663135,1,1
1705069466,6,2
454897793,4,1
449535210,1,2
401605105,1,1
99127272,1,1
111847371,1,1
1536212130,2,2
93954354,1,1
2183618290,3,1
432401657,1,1
2177384757,3,1
149837004,1,4
1538039718,1,3
14792278,1,1
257941559,1,2
1907138881,1,2
1630790382,1,3
21034105,3,7
355004183,1,3
35532254,1,1
1908573332,1,2
21783368,1,2
36720869,2,1
2388547050,1,1
2264415404,1,3
144396356,2,1
214023493,1,1
217078361,3,1
822713756,1,1
367956071,1,1
884690821,2,1
2561375401,5,4
2151412788,1,1
183734672,1,1
169529829,3,2
16925730,1,1
1716815472,1,1
1436374458,1,1
585803626,1,1
173058777,1,1
2380082468,1,1
213031572,1,1
30105506,1,2
601413249,1,3
1196401908,1,1
56401722,2,4
582110627,1,1
76060489,2,1
2225952476,1,1
26630684,1,2
169415944,2,1
64232025,1,1
468894974,1,1
487099480,1,1
2313057389,1,2
29680362,2,2
333972746,1,1
612496685,1,1
15951798,1,1
587811788,1,2
2223387978,4,4
407414301,1,1
2298373662,1,1
273508677,1,1
916798316,1,2
380132913,1,2
443333893,1,1
344784108,1,1
875607290,1,1
1692400886,1,1
262253011,2,1
1338479222,1,1
257774605,1,1
1715953020,2,4
2566769406,1,27
2373121802,1,3
25170668,3,5
18679574,1,3
751051146,1,2
1539716899,1,2
1965965264,1,2
756302,1,2
48518399,1,1
566778676,1,1
1093357470,1,1
247537996,5,2
81934545,1,2
709782739,1,2
16051263,1,5
1623186326,1,1
1669130496,1,5
310090102,1,1
218594278,1,2
704579575,1,2
432580070,5,1
737450550,5,8
162549231,1,1
168882529,1,1
1198389456,1,1
23212824,1,1
2429129263,2,4
95352081,3,3
160939306,4,2
335759186,1,1
848541944,1,2
1015946462,1,1
287988500,2,1
774178446,2,2
1695072715,1,1
1672470584,1,1
873896821,4,1
453542196,1,1
138816564,1,2
174215533,13,13
248744876,1,1
1682070572,1,1
1584753721,1,1
19561363,2,9
18907155,1,1
124663660,1,1
1942013204,2,5
295340680,1,1
191839467,2,1
596698246,2,2
309682571,2,1
112331116,1,1
345797651,1,1
279656652,1,1
25377589,1,6
1633339416,1,1
338928425,10,15
1937430266,1,2
1152358980,1,1
293791867,1,1
92574902,1,1
2165511739,4,4
416387370,1,3
1549860516,2,1
580103886,4,6
325846016,1,2
44905942,1,1
31630967,1,1
1850035963,1,1
15535276,1,1
2177361089,2,3
1621146626,1,1
2316760280,1,1
545509506,3,1
466618069,1,3
2370343975,1,1
1535465486,1,1
590510853,1,1
123471663,2,5
2298317959,3,1
62218560,1,4
1264619887,1,2
43395582,1,3
17737025,1,4
362483792,1,1
2489349566,2,2
544318742,1,1
19651918,1,1
2360011160,1,1
22817617,1,5
36066497,1,2
564128776,1,1
46330725,1,3
2463140281,5,20
2389569547,1,1
2558031128,2,3
199724787,1,1
34965794,2,1
2510616691,1,9
2279970835,1,4
1859933930,4,2
2473320588,20,1
143953072,1,1
21513468,1,1
529044516,1,1
466382055,6,5
1018551276,3,4
1149877170,1,2
412839530,4,2
538715121,1,1
613058624,2,1
2321693340,1,1
566139566,1,1
119443714,1,1
50716621,1,1
2201363750,1,1
32517594,1,3
124954559,8,14
23142018,2,3
3291901,2,1
2236690784,2,3
1241060930,2,6
124258074,1,1
311137402,4,13
1676889955,1,1
162244615,1,1
497992943,1,3
501907825,1,1
1922603574,3,5
102102915,1,2
1270904300,1,2
1084730916,1,1
604833871,1,1
81663781,1,1
1360290877,2,2
2351554389,4,1
235389256,1,2
292263105,2,1
353660891,1,1
1338949266,1,5
1576639242,1,1
121531740,2,4
836089580,1,1
792818366,1,1
973476067,1,1
2601427340,1,2
2231288688,1,5
1623429332,4,6
313031804,3,1
463844233,1,1
1007075178,2,1
92455602,2,4
43190229,1,2
193138629,1,1
67098393,1,1
232704926,1,1
2450625452,4,19
47207886,1,1
2437401420,21,44
343405144,1,18
56680780,2,1
331013572,5,1
2521847448,1,1
15469542,2,1
362443756,5,8
51788170,1,1
232633960,25,34
320794870,1,3
27083499,1,1
144096343,1,1
1038033349,1,1
413463406,1,1
22888352,1,1
1736425843,1,2
137486677,3,8
198364526,24,10
125512325,11,25
196276911,1,1
283301194,1,3
31935432,1,1
437498084,1,2
77828972,1,3
1722519385,3,1
253011224,3,2
2309237481,1,1
153035186,1,1
368354682,1,1
27575779,1,4
219547391,1,3
31232365,2,1
1425913022,1,2
411701587,1,3
533598130,2,1
700250329,1,1
360964165,1,1
18066875,1,4
2294191890,1,1
357800907,1,1
253258928,1,1
204406469,1,1
298214141,6,15
300058519,1,1
1546906334,1,1
107887350,1,1
333874341,1,1
1119755474,2,1
2589952299,1,1
491774577,1,1
2293139616,1,2
54429335,1,1
21665821,1,2
196662990,2,2
532445428,1,1
601356032,4,1
912280626,1,1
1965236834,45,32
313427304,2,2
21906597,4,1
950954132,1,4
230348811,1,1
380959351,1,1
363827203,2,1
109970442,31,24
517607551,1,2
40616378,1,1
2686010270,1,1
2445787843,2,2
1733211272,1,1
1186229035,1,2
296770635,1,1
1965339535,1,1
248494608,1,1
1351600076,2,1
157439212,1,1
621809133,1,1
23112236,1,3
385647081,1,1
2402039431,1,7
15625352,3,1
1002724404,1,2
748114746,1,1
293498643,1,3
2343737522,1,1
2522111083,2,1
30740714,1,4
2227403938,2,1
507864785,1,1
56847673,1,1
2407292648,2,2
11290602,8,7
599290048,1,3
321065520,2,1
439423113,11,39
16548385,1,1
170170780,1,1
1355672137,1,1
368343456,9,13
406472069,1,1
2584335936,2,3
54771130,2,1
754018152,1,1
63361866,2,1
1237467246,1,2
1654308212,1,2
825934369,19,21
277341967,1,1
1603351106,1,2
513634232,1,1
171892260,1,1
39329612,1,1
2289999606,2,1
7782442,6,2
426372234,1,1
159266887,2,2
876748296,1,1
2353320241,4,75
2689527217,1,1
1968149491,1,1
46424454,1,4
119285508,1,1
100502491,1,1
73287695,11,13
442251944,1,1
1289026874,1,1
398500550,7,5
2269435062,1,2
63499225,1,1
2583274574,4,2
1666280082,1,3
371415014,1,1
947943876,1,3
333921475,1,1
25268039,2,2
2367419900,3,1
160144737,1,1
86439519,1,1
1707877548,1,3
992619732,18,15
236577009,1,1
813776094,4,1
1624881698,1,1
174161365,3,3
232906624,2,3
488813465,1,1
32003235,1,1
92548648,1,1
2366097248,2,3
1345541768,1,1
1415143686,1,1
1651819441,2,3
374481366,2,1
208093407,2,4
19090833,2,1
1466468689,1,1
193591219,1,1
2238278138,1,1
2196343555,2,2
479961304,1,2
13785542,1,1
416370656,3,1
2559456537,1,2
1668648710,5,7
522066553,1,1
2424965068,1,1
1365098618,1,1
2413078928,1,3
1256343050,2,1
955764276,1,1
520770676,1,1
157623011,1,1
260096844,2,1
28838190,5,1
1272352639,1,2
34922758,6,14
27508236,3,2
195630483,11,21
2220116796,1,1
176014926,1,1
1461361028,1,1
1457119782,1,1
1406520318,2,2
193146881,1,2
532402201,3,1
253013810,2,1
1461059412,1,6
521657948,1,1
438097088,1,4
229005468,1,1
39568828,1,1
351308247,2,1
78030281,29,70
846422342,2,2
457712573,2,1
9601912,1,1
1458853872,1,1
155113205,1,1
559922914,1,2
425056713,1,1
604914237,1,2
1969635812,1,3
894500604,1,1
48474625,3,1
486918243,1,1
297669787,1,1
958851854,1,3
751131277,1,4
310709326,3,1
376874324,1,1
871809205,1,1
628732420,2,1
60813201,2,1
14150387,1,1
28344264,1,1
165914527,1,2
323924981,2,2
67414375,1,2
156698950,1,1
30864768,4,9
2249379173,2,5
290079719,1,4
2260820077,1,2
197073325,2,2
1107432979,1,1
1860317119,2,1
2342755956,1,1
21094888,2,8
2228915671,1,1
25575496,4,1
92953029,1,8
270916060,1,2
1118720965,4,1
560064807,2,3
55760993,1,1
1478367534,2,1
14059338,1,1
336014993,1,1
105879839,1,1
15437339,1,1
41410702,2,1
267785647,7,4
84364454,1,1
1729267153,1,1
189270033,1,1
2249330958,11,20
2207723612,1,1
253004852,1,2
1224650030,32,18
507475344,3,2
20401556,1,1
1870181858,3,15
149868661,1,5
435668393,1,1
17528683,6,4
346863193,1,2
2387868355,1,1
343908618,3,1
17654763,1,1
1047801476,4,2
105762447,7,2
288837868,2,1
225951967,1,1
387722866,1,1
1694982438,1,1
133189022,1,1
235872945,2,1
349763815,2,3
427764325,1,1
503504879,1,6
1899184874,2,1
257538527,1,1
165727849,1,1
2343599964,2,4
1541190210,1,1
231949198,4,1
262042232,1,3
2360591179,2,3
2311672110,2,1
2199056744,1,1
150446380,1,1
159383038,1,1
19617190,2,1
11801472,2,1
38982689,2,1
2265406396,1,1
199216714,6,7
19217369,3,6
251221452,1,1
2603468300,1,1
1671309476,3,1
2477404464,1,1
997712695,1,2
557225819,1,1
15795976,1,1
619335217,1,2
584292730,1,2
1214309538,5,6
167347496,1,1
212783791,1,2
77125512,2,1
253010890,2,1
298689306,2,4
60818525,1,1
2502857672,1,5
1134578178,1,2
49205536,1,3
188709320,1,1
2246054256,3,1
717935582,1,1
608579656,1,2
24781291,1,1
2218009300,1,1
2416885579,6,14
531141733,3,1
839449784,1,1
329628740,1,4
129603560,2,1
2513757673,4,10
233775492,2,1
2511564265,1,1
707987293,2,5
502946629,1,1
375337248,1,11
56394815,2,1
154973097,7,16
2258168258,3,3
257990108,2,3
1122126234,1,1
23895163,1,1
2200646712,1,1
761235661,4,2
1450576392,16,36
65422534,88,48
15592771,1,2
449756140,1,1
359435905,1,1
753696786,1,2
97567353,4,7
2407336182,1,2
2173221384,1,4
259867613,1,1
324215293,1,1
420282794,18,1
436029582,1,1
1058343506,1,2
407310413,4,1
1329516842,8,9
526794063,2,3
14965115,2,8
1645709726,1,1
15755669,4,9
118948839,1,3
428747509,3,3
711326739,3,3
376026675,3,6
2602865785,1,2
115385470,3,1
134871663,1,1
258244619,1,2
2577279600,1,1
394505272,9,2
182118709,1,1
845132263,10,8
398920983,1,2
301205412,2,1
2509436139,2,1
2471570226,1,1
1471615951,1,7
2620124244,1,2
46564935,1,2
2391893774,2,2
287295523,3,8
357579460,1,1
474589367,1,1
2290956613,1,8
125144033,1,1
170292353,2,1
1701701268,1,1
839746952,1,1
2251419108,1,1
438891397,1,1
2279866082,1,1
1043657990,1,1
2592097327,1,2
255019227,1,1
150304927,2,2
1950740346,1,2
114957272,2,2
1321607838,3,1
1212348924,3,2
715000584,4,4
46795649,1,3
24336948,1,1
14919424,1,2
21287626,2,2
103554802,1,2
34537868,1,1
2360859909,1,1
100147848,1,1
42001600,1,3
38687118,1,2
533474275,1,4
1858738472,2,4
336351652,1,2
1899026695,1,1
1339691472,3,1
80363002,2,1
16382380,1,1
287983386,2,1
1901512238,1,1
1360558177,6,2
2658055561,1,1
1399113342,5,42
327935226,1,1
17838014,1,2
241264119,2,3
2317329237,1,1
325212135,1,1
349054181,9,6
572735960,1,2
67752929,1,3
459084057,6,1
2565623955,3,1
288688775,4,1
385590947,1,2
1393522892,1,1
1513077138,1,2
1944726902,2,2
430820265,1,1
2557980573,2,1
262171016,1,2
2323409994,1,2
2409504582,2,1
50545288,1,1
766919540,1,1
161611407,1,2
2370207587,1,2
382839637,1,1
39240673,2,4
2296878340,1,1
460607936,1,1
1611382536,2,1
398974774,1,1
40314298,1,1
312855564,1,3
365160133,1,1
168182219,1,1
90770228,1,1
2239161778,8,3
577337422,2,10
420167802,2,3
50371634,1,2
2532964903,1,1
141625351,1,3
98573818,1,2
2352534211,1,1
214738845,1,1
449218026,1,1
1409852467,3,16
211712156,1,1
2373135097,4,9
321610776,2,2
1023324690,1,1
224749835,1,1
2412475357,1,3
42535312,2,5
2453044056,1,1
1056641400,1,1
46789082,1,1
2363871068,1,5
1663600651,1,1
602268835,2,1
863979804,1,1
496125473,2,2
2263578343,1,1
40862412,1,1
327677192,1,2
2181778722,1,1
1868714359,2,1
2480329178,1,1
304088294,1,3
596058676,2,1
161776064,2,1
1258562113,1,2
1559623790,1,1
1113265818,1,1
56025366,2,1
218150074,1,3
135303057,1,1
15907042,1,1
27757039,1,1
19478383,1,2
2249637259,4,2
269360866,1,7
34416553,2,1
2422743798,1,1
236751868,7,6
938583031,1,1
274098072,1,2
465158270,2,2
225944122,1,1
1919644292,1,1
511267153,1,1
437962152,5,2
2309697882,1,1
1567277328,1,1
110610788,5,23
41829280,44,69
2452465129,1,1
1473916356,6,7
26123738,1,1
1425756199,1,1
458287908,2,1
132613574,1,2
7144882,2,6
911623854,1,1
727179552,1,1
977387166,1,1
2334988243,1,1
122973965,1,1
42855879,1,1
81107148,1,1
358573623,7,7
616343940,1,2
346812935,1,1
876512708,1,8
117501952,1,1
44775913,1,1
23865503,1,3
585738398,1,2
499378620,3,1
489857329,1,2
